0.00013659425444,6.971270869e-05,7.19857845905e-05,6.54261165568e-05,9.10747022182e-05,8.14030757764e-05,4.70257391364e-05,6.79772444064e-05,5.86285850295e-05,8.00772958972e-05
6.971270869e-05,0.000133179719855,3.95866884082e-05,3.27540196568e-05,5.17404290895e-05,3.4703342682e-05,3.9067137264e-05,4.16335425933e-05,3.09633468652e-05,5.17593304939e-05
7.19857845905e-05,3.95866884082e-05,0.000215738727648,0.000151498198113,0.000173308640608,0.000105954588694,0.00010010871316,0.000126762532064,9.2791009616e-05,0.000121935320364
6.54261165568e-05,3.27540196568e-05,0.000151498198113,0.000220555204737,0.000172861953002,0.000100205694224,9.26868076266e-05,0.000113378696048,8.18910270047e-05,9.79413496241e-05
9.10747022182e-05,5.17404290895e-05,0.000173308640608,0.000172861953002,0.000400460683275,0.000163557727875,0.000112774602347,0.000146003406986,0.000119226346827,0.00014237607902
8.14030757764e-05,3.4703342682e-05,0.000105954588694,0.000100205694224,0.000163557727875,0.00053366930524,7.10999642565e-05,0.000128163802142,0.000150364558395,0.000111879993655
4.70257391364e-05,3.9067137264e-05,0.00010010871316,9.26868076266e-05,0.000112774602347,7.10999642565e-05,0.000104740230482,7.84868243257e-05,5.4084800334e-05,8.40048832932e-05
6.79772444064e-05,4.16335425933e-05,0.000126762532064,0.000113378696048,0.000146003406986,0.000128163802142,7.84868243257e-05,0.000190709103815,6.98357713877e-05,0.000112462056562
5.86285850295e-05,3.09633468652e-05,9.2791009616e-05,8.18910270047e-05,0.000119226346827,0.000150364558395,5.4084800334e-05,6.98357713877e-05,0.000326789818595,8.35328586034e-05
8.00772958972e-05,5.17593304939e-05,0.000121935320364,9.79413496241e-05,0.00014237607902,0.000111879993655,8.40048832932e-05,0.000112462056562,8.35328586034e-05,0.000428409012421
